district_code,dog_breed,dog_breed_group,dog_count,population,population_density,area_km2,avg_age,dog_size,adaptability,dog_density
90800,Lagotto Romagnolo,Sporting Dogs,5,23.56,21615.76,1.09,43.4,Large,3.2,0.21
90800,Lhasa Apso,Companion Dogs,3,23.56,21615.76,1.09,43.4,Medium,4.4,0.13
90800,Lowchen,Companion Dogs,11,23.56,21615.76,1.09,43.4,Medium,3.2,0.47
90800,Vizsla,Sporting Dogs,53,23.56,21615.76,1.09,43.4,Very Large,2.2,2.25
90800,Belgian Malinois,Herding Dogs,2,23.56,21615.76,1.09,43.4,Very Large,3.2,0.08
90800,Maltese,Companion Dogs,56,23.56,21615.76,1.09,43.4,Small,3.2,2.38
90800,Pug,Companion Dogs,49,23.56,21615.76,1.09,43.4,Medium,3.2,2.08
90800,Norwegian Buhund,Herding Dogs,5,23.56,21615.76,1.09,43.4,Large,3.6,0.21
90800,Norwegian Lundehund,Working Dogs,8,23.56,21615.76,1.09,43.4,Medium,2.4,0.34
90800,Old English Sheepdog,Herding Dogs,5,23.56,21615.76,1.09,43.4,Very Large,3.8,0.21
90800,Papillon,Companion Dogs,16,23.56,21615.76,1.09,43.4,Small,3.2,0.68
90800,Jack Russell Terrier,Terrier Dogs,10,23.56,21615.76,1.09,43.4,Medium,3.0,0.42
90800,Pekingese,Companion Dogs,11,23.56,21615.76,1.09,43.4,Small,3.6,0.47
90800,Drentsche Patrijshond,Working Dogs,5,23.56,21615.76,1.09,43.4,Very Large,3.2,0.21
90800,Pointer,Sporting Dogs,6,23.56,21615.76,1.09,43.4,Very Large,1.6,0.25
90800,English Foxhound,Hound Dogs,6,23.56,21615.76,1.09,43.4,Very Large,2.6,0.25
90800,Border Terrier,Terrier Dogs,6,23.56,21615.76,1.09,43.4,Medium,3.0,0.25
90800,Poodle,Companion Dogs,29,23.56,21615.76,1.09,43.4,Large,3.6,1.23
90800,Patterdale Terrier,Terrier Dogs,31,23.56,21615.76,1.09,43.4,Medium,2.4,1.32
90800,Rhodesian Ridgeback,Hound Dogs,8,23.56,21615.76,1.09,43.4,Very Large,2.4,0.34
90800,Giant Schnauzer,Working Dogs,4,23.56,21615.76,1.09,43.4,Very Large,2.4,0.17
90800,Rottweiler,Working Dogs,7,23.56,21615.76,1.09,43.4,Very Large,2.0,0.3
90800,Schipperke,Companion Dogs,2,23.56,21615.76,1.09,43.4,Medium,3.2,0.08
90800,Giant Schnauzer,Working Dogs,17,23.56,21615.76,1.09,43.4,Very Large,2.4,0.72
90800,Chinese Shar-Pei,Working Dogs,1,23.56,21615.76,1.09,43.4,Very Large,2.8,0.04
90800,Shollie,Mixed Breed Dogs,8,23.56,21615.76,1.09,43.4,Very Large,2.4,0.34
90800,Shiba Inu,Companion Dogs,8,23.56,21615.76,1.09,43.4,Medium,4.2,0.34
90800,Shih Tzu,Companion Dogs,48,23.56,21615.76,1.09,43.4,Medium,3.8,2.04
90800,Siberian Husky,Working Dogs,8,23.56,21615.76,1.09,43.4,Very Large,2.6,0.34
90800,Scottish Deerhound,Hound Dogs,10,23.56,21615.76,1.09,43.4,Very Large,2.2,0.42
90800,Spinone Italiano,Sporting Dogs,1,23.56,21615.76,1.09,43.4,Very Large,3.8,0.04
90800,Shih Tzu,Companion Dogs,16,23.56,21615.76,1.09,43.4,Medium,3.8,0.68
90800,Staffordshire Bull Terrier,Terrier Dogs,4,23.56,21615.76,1.09,43.4,Large,2.6,0.17
90800,Belgian Tervuren,Herding Dogs,6,23.56,21615.76,1.09,43.4,Very Large,3.2,0.25
90800,Tibetan Spaniel,Companion Dogs,6,23.56,21615.76,1.09,43.4,Medium,3.2,0.25
90800,Tibetan Terrier,Companion Dogs,4,23.56,21615.76,1.09,43.4,Medium,3.4,0.17
90800,Poodle,Companion Dogs,1,23.56,21615.76,1.09,43.4,Large,3.6,0.04
90800,Goberian,Mixed Breed Dogs,872,23.56,21615.76,1.09,43.4,Very Large,2.6,37.01
90800,Weimaraner,Sporting Dogs,3,23.56,21615.76,1.09,43.4,Very Large,2.4,0.13
90800,Deutscher Wachtelhund,Sporting Dogs,6,23.56,21615.76,1.09,43.4,Very Large,2.8,0.25
90800,West Highland White Terrier,Terrier Dogs,19,23.56,21615.76,1.09,43.4,Medium,3.6,0.81
90800,Whippet,Hound Dogs,14,23.56,21615.76,1.09,43.4,Large,3.2,0.59
90800,Yorkshire Terrier,Companion Dogs,18,23.56,21615.76,1.09,43.4,Very Small,3.6,0.76
90800,German Pinscher,Working Dogs,41,23.56,21615.76,1.09,43.4,Large,3.2,1.74
90800,Pudelpointer,Working Dogs,19,23.56,21615.76,1.09,43.4,Very Large,2.2,0.81
90800,Giant Schnauzer,Working Dogs,18,23.56,21615.76,1.09,43.4,Very Large,2.4,0.76
90800,German Spitz,Companion Dogs,4,23.56,21615.76,1.09,43.4,Large,3.0,0.17
90800,Doberman Pinscher,Working Dogs,1,23.56,21615.76,1.09,43.4,Very Large,2.8,0.04
90900,Afghan Hound,Hound Dogs,2,39.431,13288.13,2.97,43.3,Very Large,4.0,0.05
90900,Airedale Terrier,Terrier Dogs,12,39.431,13288.13,2.97,43.3,Very Large,2.2,0.3
90900,Akita Pit,Mixed Breed Dogs,3,39.431,13288.13,2.97,43.3,Very Large,2.6,0.08
90900,Affenpinscher,Companion Dogs,6,39.431,13288.13,2.97,43.3,Small,3.2,0.15
90900,American Staffordshire Terrier,Terrier Dogs,1,39.431,13288.13,2.97,43.3,Very Large,2.2,0.03
90900,American Water Spaniel,Sporting Dogs,6,39.431,13288.13,2.97,43.3,Large,2.4,0.15
90900,American Pit Bull Terrier,Terrier Dogs,33,39.431,13288.13,2.97,43.3,Very Large,2.4,0.84
90900,American Staffordshire Terrier,Terrier Dogs,149,39.431,13288.13,2.97,43.3,Very Large,2.2,3.78
90900,German Longhaired Pointer,Sporting Dogs,1,39.431,13288.13,2.97,43.3,Very Large,2.6,0.03
90900,,,1,39.431,13288.13,2.97,43.3,,,0.03
90900,Appenzeller Sennenhunde,Herding Dogs,6,39.431,13288.13,2.97,43.3,Very Large,2.6,0.15
90900,Australian Cattle Dog,Herding Dogs,6,39.431,13288.13,2.97,43.3,Large,2.8,0.15
90900,Australian Shepherd,Herding Dogs,35,39.431,13288.13,2.97,43.3,Very Large,2.8,0.89
90900,Basset Hound,Hound Dogs,10,39.431,13288.13,2.97,43.3,Very Large,3.6,0.25
90900,Deutscher Wachtelhund,Sporting Dogs,12,39.431,13288.13,2.97,43.3,Very Large,2.8,0.3
90900,Beagle,Hound Dogs,70,39.431,13288.13,2.97,43.3,Medium,2.8,1.78
90900,Bearded Collie,Herding Dogs,13,39.431,13288.13,2.97,43.3,Very Large,3.4,0.33
90900,Belgian Sheepdog,Herding Dogs,12,39.431,13288.13,2.97,43.3,Very Large,3.6,0.3
90900,Basset Hound,Hound Dogs,4,39.431,13288.13,2.97,43.3,Very Large,3.6,0.1
90900,Appenzeller Sennenhunde,Herding Dogs,30,39.431,13288.13,2.97,43.3,Very Large,2.6,0.76
90900,Bichon Frise,Companion Dogs,2,39.431,13288.13,2.97,43.3,Small,3.8,0.05
90900,Bolognese,Companion Dogs,6,39.431,13288.13,2.97,43.3,Small,3.4,0.15
90900,Borador,Hybrid Dogs,10,39.431,13288.13,2.97,43.3,Very Large,2.6,0.25
90900,Border Collie,Herding Dogs,54,39.431,13288.13,2.97,43.3,Large,2.8,1.37
90900,Boston Terrier,Companion Dogs,13,39.431,13288.13,2.97,43.3,Medium,4.0,0.33
90900,Boxer,Working Dogs,21,39.431,13288.13,2.97,43.3,Very Large,2.8,0.53
90900,Greyhound,Hound Dogs,21,39.431,13288.13,2.97,43.3,Very Large,2.6,0.53
90900,Bulldog,Companion Dogs,5,39.431,13288.13,2.97,43.3,Very Large,3.4,0.13
90900,Bull Terrier,Terrier Dogs,13,39.431,13288.13,2.97,43.3,Very Large,3.0,0.33
90900,Cairn Terrier,Terrier Dogs,8,39.431,13288.13,2.97,43.3,Medium,3.4,0.2
90900,Cavalier King Charles Spaniel,Companion Dogs,34,39.431,13288.13,2.97,43.3,Medium,3.8,0.86
90900,Chihuahua,Companion Dogs,154,39.431,13288.13,2.97,43.3,Very Small,3.2,3.91
90900,Chihuahua,Companion Dogs,28,39.431,13288.13,2.97,43.3,Very Small,3.2,0.71
90900,Chinese Crested,Companion Dogs,5,39.431,13288.13,2.97,43.3,Medium,3.0,0.13
90900,Chinese Crested,Companion Dogs,1,39.431,13288.13,2.97,43.3,Medium,3.0,0.03
90900,Cocker Spaniel,Sporting Dogs,25,39.431,13288.13,2.97,43.3,Large,3.6,0.63
90900,Collie,Herding Dogs,31,39.431,13288.13,2.97,43.3,Very Large,3.6,0.79
90900,Coton de Tulear,Companion Dogs,9,39.431,13288.13,2.97,43.3,Small,3.6,0.23
90900,Dachshund,Hound Dogs,125,39.431,13288.13,2.97,43.3,Medium,3.4,3.17
90900,Dalmatian,Companion Dogs,16,39.431,13288.13,2.97,43.3,Very Large,3.0,0.41
90900,Deutscher Wachtelhund,Sporting Dogs,1,39.431,13288.13,2.97,43.3,Very Large,2.8,0.03
90900,Dutch Shepherd,Herding Dogs,16,39.431,13288.13,2.97,43.3,Very Large,3.0,0.41
90900,German Shepherd Dog,Herding Dogs,13,39.431,13288.13,2.97,43.3,Very Large,3.2,0.33
90900,German Pinscher,Working Dogs,10,39.431,13288.13,2.97,43.3,Large,3.2,0.25
90900,German Pinscher,Working Dogs,98,39.431,13288.13,2.97,43.3,Large,3.2,2.49
90900,Goberian,Mixed Breed Dogs,16,39.431,13288.13,2.97,43.3,Very Large,2.6,0.41
90900,Dogo Argentino,Sporting Dogs,39,39.431,13288.13,2.97,43.3,Very Large,1.8,0.99
90900,Rat Terrier,Terrier Dogs,2,39.431,13288.13,2.97,43.3,Medium,3.2,0.05
90900,English Cocker Spaniel,Sporting Dogs,91,39.431,13288.13,2.97,43.3,Large,3.8,2.31
90900,English Setter,Sporting Dogs,10,39.431,13288.13,2.97,43.3,Very Large,2.6,0.25
90900,English Springer Spaniel,Sporting Dogs,5,39.431,13288.13,2.97,43.3,Very Large,2.4,0.13
90900,Appenzeller Sennenhunde,Herding Dogs,7,39.431,13288.13,2.97,43.3,Very Large,2.6,0.18
90900,Eurasier,Companion Dogs,12,39.431,13288.13,2.97,43.3,Very Large,2.8,0.3
90900,Flat-Coated Retriever,Sporting Dogs,22,39.431,13288.13,2.97,43.3,Very Large,2.6,0.56
90900,French Bulldog,Companion Dogs,72,39.431,13288.13,2.97,43.3,Medium,3.2,1.83
90900,Toy Fox Terrier,Companion Dogs,6,39.431,13288.13,2.97,43.3,Very Small,3.0,0.15
90900,Golden Retriever,Sporting Dogs,164,39.431,13288.13,2.97,43.3,Very Large,2.8,4.16
90900,Gordon Setter,Sporting Dogs,4,39.431,13288.13,2.97,43.3,Very Large,2.8,0.1
90900,Greyhound,Hound Dogs,4,39.431,13288.13,2.97,43.3,Very Large,2.6,0.1
90900,Gordon Setter,Sporting Dogs,2,39.431,13288.13,2.97,43.3,Very Large,2.8,0.05
90900,Appenzeller Sennenhunde,Herding Dogs,7,39.431,13288.13,2.97,43.3,Very Large,2.6,0.18
90900,Havanese,Companion Dogs,68,39.431,13288.13,2.97,43.3,Small,3.6,1.72
90900,Lakeland Terrier,Terrier Dogs,3,39.431,13288.13,2.97,43.3,Medium,3.2,0.08
90900,Hovawart,Working Dogs,8,39.431,13288.13,2.97,43.3,Very Large,2.4,0.2
90900,Irish Setter,Sporting Dogs,24,39.431,13288.13,2.97,43.3,Very Large,2.8,0.61
90900,Irish Terrier,Terrier Dogs,4,39.431,13288.13,2.97,43.3,Large,2.8,0.1
90900,Irish Wolfhound,Hound Dogs,3,39.431,13288.13,2.97,43.3,Very Large,2.4,0.08
90900,Jack Russell Terrier,Terrier Dogs,119,39.431,13288.13,2.97,43.3,Medium,3.0,3.02
90900,Deutscher Wachtelhund,Sporting Dogs,1,39.431,13288.13,2.97,43.3,Very Large,2.8,0.03
90900,Small Munsterlander Pointer,Sporting Dogs,15,39.431,13288.13,2.97,43.3,Very Large,3.0,0.38
90900,Kooikerhondje,Sporting Dogs,2,39.431,13288.13,2.97,43.3,Medium,3.4,0.05
90900,Deutscher Wachtelhund,Sporting Dogs,5,39.431,13288.13,2.97,43.3,Very Large,2.8,0.13
90900,Labradoodle,Hybrid Dogs,5,39.431,13288.13,2.97,43.3,Very Large,3.8,0.13
90900,Labrador Retriever,Sporting Dogs,263,39.431,13288.13,2.97,43.3,Very Large,2.8,6.67
90900,Lagotto Romagnolo,Sporting Dogs,2,39.431,13288.13,2.97,43.3,Large,3.2,0.05
90900,Lakeland Terrier,Terrier Dogs,3,39.431,13288.13,2.97,43.3,Medium,3.2,0.08
90900,Labernese,Mixed Breed Dogs,6,39.431,13288.13,2.97,43.3,Very Large,3.0,0.15
90900,Labradane,Mixed Breed Dogs,12,39.431,13288.13,2.97,43.3,Very Large,2.4,0.3
90900,Lhasa Apso,Companion Dogs,29,39.431,13288.13,2.97,43.3,Medium,4.4,0.74
90900,Lowchen,Companion Dogs,6,39.431,13288.13,2.97,43.3,Medium,3.2,0.15
90900,Vizsla,Sporting Dogs,40,39.431,13288.13,2.97,43.3,Very Large,2.2,1.01
90900,Belgian Malinois,Herding Dogs,18,39.431,13288.13,2.97,43.3,Very Large,3.2,0.46
90900,Maltese,Companion Dogs,118,39.431,13288.13,2.97,43.3,Small,3.2,2.99
90900,Pug,Companion Dogs,129,39.431,13288.13,2.97,43.3,Medium,3.2,3.27
90900,Mudi,Herding Dogs,5,39.431,13288.13,2.97,43.3,Medium,3.0,0.13
90900,Newfoundland,Working Dogs,4,39.431,13288.13,2.97,43.3,Very Large,2.8,0.1
90900,Norfolk Terrier,Terrier Dogs,6,39.431,13288.13,2.97,43.3,Small,4.0,0.15
90900,Norwich Terrier,Terrier Dogs,4,39.431,13288.13,2.97,43.3,Medium,3.6,0.1
90900,Old English Sheepdog,Herding Dogs,21,39.431,13288.13,2.97,43.3,Very Large,3.8,0.53
90900,Papillon,Companion Dogs,19,39.431,13288.13,2.97,43.3,Small,3.2,0.48
90900,Jack Russell Terrier,Terrier Dogs,45,39.431,13288.13,2.97,43.3,Medium,3.0,1.14
90900,Pekingese,Companion Dogs,48,39.431,13288.13,2.97,43.3,Small,3.6,1.22
90900,Cheagle,Mixed Breed Dogs,6,39.431,13288.13,2.97,43.3,Medium,2.8,0.15
90900,Drentsche Patrijshond,Working Dogs,12,39.431,13288.13,2.97,43.3,Very Large,3.2,0.3
90900,Spinone Italiano,Sporting Dogs,12,39.431,13288.13,2.97,43.3,Very Large,3.8,0.3
90900,Pointer,Sporting Dogs,3,39.431,13288.13,2.97,43.3,Very Large,1.6,0.08
90900,Scottish Deerhound,Hound Dogs,1,39.431,13288.13,2.97,43.3,Very Large,2.2,0.03
90900,Border Terrier,Terrier Dogs,8,39.431,13288.13,2.97,43.3,Medium,3.0,0.2
90900,Poodle,Companion Dogs,40,39.431,13288.13,2.97,43.3,Large,3.6,1.01
90900,Puli,Herding Dogs,5,39.431,13288.13,2.97,43.3,Large,3.0,0.13
90900,Puli,Herding Dogs,1,39.431,13288.13,2.97,43.3,Large,3.0,0.03
90900,Patterdale Terrier,Terrier Dogs,37,39.431,13288.13,2.97,43.3,Medium,2.4,0.94
90900,Rhodesian Ridgeback,Hound Dogs,21,39.431,13288.13,2.97,43.3,Very Large,2.4,0.53
90900,Rottweiler,Working Dogs,22,39.431,13288.13,2.97,43.3,Very Large,2.0,0.56
90900,Huskita,Mixed Breed Dogs,6,39.431,13288.13,2.97,43.3,Very Large,2.6,0.15
90900,Irish Wolfhound,Hound Dogs,4,39.431,13288.13,2.97,43.3,Very Large,2.4,0.1
90900,Samoyed,Working Dogs,3,39.431,13288.13,2.97,43.3,Very Large,3.0,0.08
90900,Giant Schnauzer,Working Dogs,35,39.431,13288.13,2.97,43.3,Very Large,2.4,0.89
90900,Scottish Deerhound,Hound Dogs,2,39.431,13288.13,2.97,43.3,Very Large,2.2,0.05
90900,Scottish Terrier,Terrier Dogs,8,39.431,13288.13,2.97,43.3,Medium,3.4,0.2
90900,Chinese Shar-Pei,Working Dogs,27,39.431,13288.13,2.97,43.3,Very Large,2.8,0.68
90900,Shollie,Mixed Breed Dogs,11,39.431,13288.13,2.97,43.3,Very Large,2.4,0.28
90900,Shiba Inu,Companion Dogs,6,39.431,13288.13,2.97,43.3,Medium,4.2,0.15
90900,Shih Tzu,Companion Dogs,37,39.431,13288.13,2.97,43.3,Medium,3.8,0.94
90900,Siberian Husky,Working Dogs,63,39.431,13288.13,2.97,43.3,Very Large,2.6,1.6
90900,Skye Terrier,Terrier Dogs,1,39.431,13288.13,2.97,43.3,Large,3.4,0.03
90900,,,2,39.431,13288.13,2.97,43.3,,,0.05
90900,Scottish Deerhound,Hound Dogs,8,39.431,13288.13,2.97,43.3,Very Large,2.2,0.2
90900,Shih Tzu,Companion Dogs,21,39.431,13288.13,2.97,43.3,Medium,3.8,0.53
90900,Staffordshire Bull Terrier,Terrier Dogs,26,39.431,13288.13,2.97,43.3,Large,2.6,0.66
90900,Irish Terrier,Terrier Dogs,2,39.431,13288.13,2.97,43.3,Large,2.8,0.05
90900,Belgian Tervuren,Herding Dogs,6,39.431,13288.13,2.97,43.3,Very Large,3.2,0.15
90900,Tibetan Spaniel,Companion Dogs,6,39.431,13288.13,2.97,43.3,Medium,3.2,0.15
90900,Tibetan Terrier,Companion Dogs,23,39.431,13288.13,2.97,43.3,Medium,3.4,0.58
90900,Beagle,Hound Dogs,6,39.431,13288.13,2.97,43.3,Medium,2.8,0.15
90900,Shiba Inu,Companion Dogs,6,39.431,13288.13,2.97,43.3,Medium,4.2,0.15
90900,Irish Wolfhound,Hound Dogs,4,39.431,13288.13,2.97,43.3,Very Large,2.4,0.1
90900,Goberian,Mixed Breed Dogs,1500,39.431,13288.13,2.97,43.3,Very Large,2.6,38.04
90900,Pharaoh Hound,Hound Dogs,6,39.431,13288.13,2.97,43.3,Very Large,3.2,0.15
90900,Weimaraner,Sporting Dogs,18,39.431,13288.13,2.97,43.3,Very Large,2.4,0.46
90900,Deutscher Wachtelhund,Sporting Dogs,3,39.431,13288.13,2.97,43.3,Very Large,2.8,0.08
90900,Corgi Inu,Mixed Breed Dogs,10,39.431,13288.13,2.97,43.3,Medium,3.4,0.25
90900,Welsh Terrier,Terrier Dogs,9,39.431,13288.13,2.97,43.3,Medium,2.6,0.23
90900,West Highland White Terrier,Terrier Dogs,61,39.431,13288.13,2.97,43.3,Medium,3.6,1.55
90900,Whippet,Hound Dogs,21,39.431,13288.13,2.97,43.3,Large,3.2,0.53
90900,Greyhound,Hound Dogs,6,39.431,13288.13,2.97,43.3,Very Large,2.6,0.15
90900,Yorkshire Terrier,Companion Dogs,95,39.431,13288.13,2.97,43.3,Very Small,3.6,2.41
90900,German Pinscher,Working Dogs,89,39.431,13288.13,2.97,43.3,Large,3.2,2.26
90900,Pudelpointer,Working Dogs,24,39.431,13288.13,2.97,43.3,Very Large,2.2,0.61
90900,Giant Schnauzer,Working Dogs,12,39.431,13288.13,2.97,43.3,Very Large,2.4,0.3
90900,German Spitz,Companion Dogs,31,39.431,13288.13,2.97,43.3,Large,3.0,0.79
90900,Doberman Pinscher,Working Dogs,1,39.431,13288.13,2.97,43.3,Very Large,2.8,0.03
91000,Affenpinscher,Companion Dogs,16,178.358,5603.71,31.83,42.9,Small,3.2,0.09
91000,Afghan Hound,Hound Dogs,7,178.358,5603.71,31.83,42.9,Very Large,4.0,0.04
91000,Afghan Hound,Hound Dogs,6,178.358,5603.71,31.83,42.9,Very Large,4.0,0.03
91000,Airedale Terrier,Terrier Dogs,9,178.358,5603.71,31.83,42.9,Very Large,2.2,0.05
91000,Akita Pit,Mixed Breed Dogs,52,178.358,5603.71,31.83,42.9,Very Large,2.6,0.29
91000,Alaskan Malamute,Working Dogs,29,178.358,5603.71,31.83,42.9,Very Large,2.4,0.16
91000,Affenpinscher,Companion Dogs,10,178.358,5603.71,31.83,42.9,Small,3.2,0.06
91000,Affenpinscher,Companion Dogs,6,178.358,5603.71,31.83,42.9,Small,3.2,0.03
91000,American Eskimo Dog,Companion Dogs,18,178.358,5603.71,31.83,42.9,Large,4.0,0.1
91000,American Bulldog,Working Dogs,35,178.358,5603.71,31.83,42.9,Very Large,1.8,0.2
91000,Australian Shepherd,Herding Dogs,1,178.358,5603.71,31.83,42.9,Very Large,2.8,0.01
91000,American Staffordshire Terrier,Terrier Dogs,1,178.358,5603.71,31.83,42.9,Very Large,2.2,0.01
91000,American Water Spaniel,Sporting Dogs,2,178.358,5603.71,31.83,42.9,Large,2.4,0.01
91000,American Water Spaniel,Sporting Dogs,65,178.358,5603.71,31.83,42.9,Large,2.4,0.36
91000,American Pit Bull Terrier,Terrier Dogs,365,178.358,5603.71,31.83,42.9,Very Large,2.4,2.05
91000,American Staffordshire Terrier,Terrier Dogs,1156,178.358,5603.71,31.83,42.9,Very Large,2.2,6.48
91000,Deutscher Wachtelhund,Sporting Dogs,6,178.358,5603.71,31.83,42.9,Very Large,2.8,0.03
91000,,,4,178.358,5603.71,31.83,42.9,,,0.02
91000,Appenzeller Sennenhunde,Herding Dogs,7,178.358,5603.71,31.83,42.9,Very Large,2.6,0.04
91000,Aussiedoodle,Mixed Breed Dogs,2,178.358,5603.71,31.83,42.9,Very Large,2.6,0.01
91000,Australian Cattle Dog,Herding Dogs,8,178.358,5603.71,31.83,42.9,Large,2.8,0.04
91000,Australian Shepherd,Herding Dogs,176,178.358,5603.71,31.83,42.9,Very Large,2.8,0.99
91000,Australian Terrier,Terrier Dogs,12,178.358,5603.71,31.83,42.9,Medium,3.0,0.07
91000,Barbet,Sporting Dogs,1,178.358,5603.71,31.83,42.9,Very Large,2.6,0.01
91000,Basenji,Hound Dogs,8,178.358,5603.71,31.83,42.9,Medium,3.4,0.04
91000,Basset Hound,Hound Dogs,15,178.358,5603.71,31.83,42.9,Very Large,3.6,0.08
91000,Deutscher Wachtelhund,Sporting Dogs,12,178.358,5603.71,31.83,42.9,Very Large,2.8,0.07
91000,Beagle,Hound Dogs,380,178.358,5603.71,31.83,42.9,Medium,2.8,2.13
91000,Bearded Collie,Herding Dogs,20,178.358,5603.71,31.83,42.9,Very Large,3.4,0.11
91000,Beaglier,Mixed Breed Dogs,11,178.358,5603.71,31.83,42.9,Medium,3.2,0.06
91000,Bedlington Terrier,Terrier Dogs,4,178.358,5603.71,31.83,42.9,Medium,3.6,0.02
91000,Belgian Sheepdog,Herding Dogs,120,178.358,5603.71,31.83,42.9,Very Large,3.6,0.67
91000,Berger Picard,Herding Dogs,5,178.358,5603.71,31.83,42.9,Very Large,3.8,0.03
91000,Great Pyrenees,Working Dogs,12,178.358,5603.71,31.83,42.9,Very Large,2.8,0.07
91000,Appenzeller Sennenhunde,Herding Dogs,169,178.358,5603.71,31.83,42.9,Very Large,2.6,0.95
91000,Harrier,Hound Dogs,22,178.358,5603.71,31.83,42.9,Very Large,2.4,0.12
91000,Bichon Frise,Companion Dogs,53,178.358,5603.71,31.83,42.9,Small,3.8,0.3
91000,Biewer Terrier,Terrier Dogs,10,178.358,5603.71,31.83,42.9,Very Small,3.2,0.06
91000,Bloodhound,Hound Dogs,1,178.358,5603.71,31.83,42.9,Very Large,2.4,0.01
91000,Boerboel,Working Dogs,24,178.358,5603.71,31.83,42.9,Very Large,2.0,0.13
91000,Bolognese,Companion Dogs,3,178.358,5603.71,31.83,42.9,Small,3.4,0.02
91000,Bolognese,Companion Dogs,27,178.358,5603.71,31.83,42.9,Small,3.4,0.15
91000,Borador,Hybrid Dogs,44,178.358,5603.71,31.83,42.9,Very Large,2.6,0.25
91000,Border Collie,Herding Dogs,335,178.358,5603.71,31.83,42.9,Large,2.8,1.88
91000,German Wirehaired Pointer,Sporting Dogs,6,178.358,5603.71,31.83,42.9,Very Large,2.8,0.03
91000,Boston Terrier,Companion Dogs,34,178.358,5603.71,31.83,42.9,Medium,4.0,0.19
91000,Boxer,Working Dogs,161,178.358,5603.71,31.83,42.9,Very Large,2.8,0.9
91000,Cavachon,Mixed Breed Dogs,13,178.358,5603.71,31.83,42.9,Large,3.8,0.07
91000,Greyhound,Hound Dogs,112,178.358,5603.71,31.83,42.9,Very Large,2.6,0.63
91000,Briard,Herding Dogs,26,178.358,5603.71,31.83,42.9,Very Large,3.4,0.15
91000,Bulldog,Companion Dogs,66,178.358,5603.71,31.83,42.9,Very Large,3.4,0.37
91000,Bullmastiff,Working Dogs,15,178.358,5603.71,31.83,42.9,Very Large,3.0,0.08
91000,Bull Terrier,Terrier Dogs,151,178.358,5603.71,31.83,42.9,Very Large,3.0,0.85
91000,Cairn Terrier,Terrier Dogs,16,178.358,5603.71,31.83,42.9,Medium,3.4,0.09
91000,Cane Corso,Working Dogs,105,178.358,5603.71,31.83,42.9,Very Large,1.8,0.59
91000,Coton de Tulear,Companion Dogs,11,178.358,5603.71,31.83,42.9,Small,3.6,0.06
91000,Cavalier King Charles Spaniel,Companion Dogs,114,178.358,5603.71,31.83,42.9,Medium,3.8,0.64
91000,Cesky Terrier,Terrier Dogs,6,178.358,5603.71,31.83,42.9,Medium,3.8,0.03
91000,Bichon Frise,Companion Dogs,2,178.358,5603.71,31.83,42.9,Small,3.8,0.01
91000,Chihuahua,Companion Dogs,1888,178.358,5603.71,31.83,42.9,Very Small,3.2,10.59
91000,Chihuahua,Companion Dogs,323,178.358,5603.71,31.83,42.9,Very Small,3.2,1.81
91000,Chinese Crested,Companion Dogs,60,178.358,5603.71,31.83,42.9,Medium,3.0,0.34
91000,Chinese Crested,Companion Dogs,59,178.358,5603.71,31.83,42.9,Medium,3.0,0.33
91000,Chow Chow,Working Dogs,28,178.358,5603.71,31.83,42.9,Very Large,3.4,0.16
91000,Cocker Spaniel,Sporting Dogs,112,178.358,5603.71,31.83,42.9,Large,3.6,0.63
91000,Collie,Herding Dogs,75,178.358,5603.71,31.83,42.9,Very Large,3.6,0.42
91000,Coton de Tulear,Companion Dogs,2,178.358,5603.71,31.83,42.9,Small,3.6,0.01
91000,Dachshund,Hound Dogs,893,178.358,5603.71,31.83,42.9,Medium,3.4,5.01
91000,Dalmatian,Companion Dogs,65,178.358,5603.71,31.83,42.9,Very Large,3.0,0.36
91000,Deutscher Wachtelhund,Sporting Dogs,24,178.358,5603.71,31.83,42.9,Very Large,2.8,0.13
91000,Dutch Shepherd,Herding Dogs,28,178.358,5603.71,31.83,42.9,Very Large,3.0,0.16
91000,German Shepherd Dog,Herding Dogs,50,178.358,5603.71,31.83,42.9,Very Large,3.2,0.28
91000,Rat Terrier,Terrier Dogs,10,178.358,5603.71,31.83,42.9,Medium,3.2,0.06
91000,German Pinscher,Working Dogs,112,178.358,5603.71,31.83,42.9,Large,3.2,0.63
91000,German Pinscher,Working Dogs,1210,178.358,5603.71,31.83,42.9,Large,3.2,6.78
91000,German Longhaired Pointer,Sporting Dogs,15,178.358,5603.71,31.83,42.9,Very Large,2.6,0.08
91000,German Spitz,Companion Dogs,5,178.358,5603.71,31.83,42.9,Large,3.0,0.03
91000,Goberian,Mixed Breed Dogs,87,178.358,5603.71,31.83,42.9,Very Large,2.6,0.49
91000,Dogo Argentino,Sporting Dogs,84,178.358,5603.71,31.83,42.9,Very Large,1.8,0.47
91000,Dogo Argentino,Sporting Dogs,5,178.358,5603.71,31.83,42.9,Very Large,1.8,0.03
91000,Rat Terrier,Terrier Dogs,125,178.358,5603.71,31.83,42.9,Medium,3.2,0.7
91000,English Cocker Spaniel,Sporting Dogs,390,178.358,5603.71,31.83,42.9,Large,3.8,2.19
91000,English Setter,Sporting Dogs,15,178.358,5603.71,31.83,42.9,Very Large,2.6,0.08
